Virus,Probe Set ID,weight
H3N2,203083_at,-0.008091763537349297
H3N2,204627_s_at,-0.008091763537349297
H3N2,214212_x_at,-0.008091763537349297
H3N2,209305_s_at,-0.008091763537349297
H3N2,201185_at,-0.008091763537349297
H3N2,214174_s_at,-0.008091763537349297
H3N2,216269_s_at,-0.008091763537349297
H3N2,201744_s_at,-0.008091763537349297
H3N2,201287_s_at,-0.008091763537349297
H3N2,221900_at,-0.008091763537349297
H3N2,202566_s_at,-0.019415152340403766
H3N2,202387_at,-0.019415152340403766
H3N2,213442_x_at,-0.019415152340403766
H3N2,216054_x_at,-0.019415152340403766
H3N2,202219_at,-0.019415152340403766
H3N2,203842_s_at,-0.019415152340403766
H3N2,207961_x_at,-0.019415152340403766
H3N2,202587_s_at,-0.019415152340403766
H3N2,219942_at,-0.019415152340403766
H3N2,205265_s_at,-0.019415152340403766
H3N2,214027_x_at,-0.019415152340403766
H3N2,209522_s_at,-0.019415152340403766
H3N2,205738_s_at,-0.019415152340403766
H3N2,205736_at,-0.019415152340403766
H3N2,215389_s_at,-0.019415152340403766
H3N2,203003_at,-0.019415152340403766
H3N2,201852_x_at,-0.019415152340403766
H3N2,203786_s_at,-0.019415152340403766
H3N2,204421_s_at,-0.019415152340403766
H3N2,211453_s_at,-0.019415152340403766
H3N2,206813_at,-0.019415152340403766
H3N2,217410_at,-0.019415152340403766
H3N2,205236_x_at,-0.019415152340403766
H3N2,211577_s_at,-0.019415152340403766
H3N2,220605_s_at,-0.019415152340403766
H3N2,217430_x_at,-0.019415152340403766
H3N2,205377_s_at,-0.019415152340403766
H3N2,205451_at,-0.019415152340403766
H3N2,201125_s_at,-0.019415152340403766
H3N2,208086_s_at,-0.019415152340403766
H3N2,207390_s_at,-0.019415152340403766
H3N2,204762_s_at,-0.019415152340403766
H3N2,206612_at,-0.019415152340403766
H3N2,204083_s_at,-0.019415152340403766
H3N2,205824_at,-0.019415152340403766
H3N2,214953_s_at,-0.019415152340403766
H3N2,208791_at,-0.019415152340403766
H3N2,203085_s_at,-0.019415152340403766
H3N2,210036_s_at,-0.019415152340403766
H3N2,211905_s_at,-0.019415152340403766
H3N2,203861_s_at,-0.019415152340403766
H3N2,221232_s_at,-0.019415152340403766
H3N2,212843_at,-0.019415152340403766
H3N2,202284_s_at,-0.019415152340403766
H3N2,204600_at,-0.019415152340403766
H3N2,204497_at,-0.019415152340403766
H3N2,203370_s_at,-0.019415152340403766
H3N2,206857_s_at,-0.019415152340403766
H3N2,207282_s_at,-0.019415152340403766
H3N2,213717_at,-0.019415152340403766
H3N2,207788_s_at,-0.019415152340403766
H3N2,34471_at,-0.019415152340403766
H3N2,200884_at,-0.019415152340403766
H3N2,209661_at,-0.019415152340403766
H3N2,208131_s_at,-0.019415152340403766
H3N2,205163_at,-0.019415152340403766
H3N2,201169_s_at,-0.019415152340403766
H3N2,205766_at,-0.019415152340403766
H3N2,204948_s_at,-0.019415152340403766
H3N2,205116_at,-0.019415152340403766
H3N2,201540_at,-0.019415152340403766
H3N2,205870_at,-0.019415152340403766
H3N2,207809_s_at,-0.019415152340403766
H3N2,210880_s_at,-0.019415152340403766
H3N2,204746_s_at,-0.019415152340403766
H3N2,204476_s_at,-0.019415152340403766
H3N2,206574_s_at,-0.019415152340403766
H3N2,213592_at,-0.019415152340403766
H3N2,203872_at,-0.019415152340403766
H3N2,209305_s_at,-0.019415152340403766
H3N2,206304_at,-0.019415152340403766
H3N2,221667_s_at,-0.019415152340403766
H3N2,204810_s_at,-0.019415152340403766
H3N2,213135_at,0.04809552083143531
H3N2,215342_s_at,0.04809552083143531
H3N2,203628_at,0.04809552083143531
H3N2,201324_at,0.04809552083143531
H3N2,213348_at,0.04809552083143531
H3N2,210557_x_at,0.04809552083143531
H3N2,206950_at,0.04809552083143531
H3N2,215037_s_at,0.04809552083143531
H3N2,205290_s_at,0.04809552083143531
H3N2,206795_at,0.04809552083143531
H3N2,220567_at,0.04809552083143531
H3N2,207844_at,0.04809552083143531
H3N2,208916_at,0.04809552083143531
H3N2,209060_x_at,0.04809552083143531
H3N2,200999_s_at,0.04809552083143531
H3N2,207004_at,0.04809552083143531
H3N2,218856_at,0.04809552083143531
H3N2,200952_s_at,0.04809552083143531
H3N2,209920_at,0.04809552083143531
H3N2,216798_at,0.04809552083143531
H3N2,210229_s_at,0.04809552083143531
H3N2,203072_at,0.04809552083143531
H3N2,208923_at,0.04809552083143531
H3N2,216971_s_at,0.04809552083143531
H3N2,210446_at,0.04809552083143531
H3N2,201392_s_at,0.04809552083143531
H3N2,212937_s_at,0.04809552083143531
H3N2,217998_at,0.04809552083143531
H3N2,220358_at,0.04809552083143531
H3N2,210001_s_at,0.04809552083143531
H3N2,201945_at,0.04809552083143531
H3N2,210081_at,0.04809552083143531
H3N2,211695_x_at,0.04809552083143531
H3N2,209462_at,0.04809552083143531
H3N2,209301_at,0.04809552083143531
H3N2,206148_at,0.04809552083143531
H3N2,201169_s_at,0.04809552083143531
H3N2,209193_at,0.04809552083143531
H3N2,211603_s_at,0.04809552083143531
H3N2,201042_at,0.04809552083143531
H3N2,206729_at,0.04809552083143531
H3N2,202862_at,0.04809552083143531
H3N2,201093_x_at,-0.0011067725023725362
H3N2,209511_at,-0.0011067725023725362
H3N2,202282_at,-0.0011067725023725362
H3N2,217491_x_at,-0.0011067725023725362
H3N2,201527_at,-0.0011067725023725362
H3N2,203335_at,-0.0011067725023725362
H3N2,203663_s_at,-0.0011067725023725362
H3N2,201322_at,-0.0011067725023725362
H3N2,221425_s_at,-0.0011067725023725362
H3N2,200030_s_at,-0.0011067725023725362
H3N2,209620_s_at,-0.0011067725023725362
H3N2,202839_s_at,-0.0011067725023725362
H3N2,203339_at,-0.0011067725023725362
H3N2,201403_s_at,-0.0011067725023725362
H3N2,202942_at,-0.0011067725023725362
H3N2,208905_at,-0.0011067725023725362
H3N2,203189_s_at,-0.0011067725023725362
H3N2,209759_s_at,-0.0011067725023725362
H3N2,206790_s_at,-0.0011067725023725362
H3N2,201597_at,-0.0011067725023725362
H3N2,218408_at,-0.0011067725023725362
H3N2,203880_at,-0.0011067725023725362
H3N2,217646_at,-0.0011067725023725362
H3N2,213564_x_at,-0.0011067725023725362
H3N2,218188_s_at,-0.0011067725023725362
H3N2,208678_at,-0.0011067725023725362
H3N2,203478_at,-0.0011067725023725362
H3N2,202325_s_at,-0.0011067725023725362
H3N2,214821_at,-0.0011067725023725362
H3N2,203633_at,-0.0011067725023725362
H3N2,219822_at,-0.0011067725023725362
H3N2,215919_s_at,-0.0011067725023725362
H3N2,211755_s_at,-0.0011067725023725362
H3N2,202486_at,-0.0011067725023725362
H3N2,201619_at,-0.0011067725023725362
H3N2,201599_at,-0.0011067725023725362
H3N2,201066_at,-0.0011067725023725362
H3N2,200657_at,-0.0011067725023725362
H3N2,218027_at,-0.0011067725023725362
H3N2,213333_at,-0.0011067725023725362
H3N2,200947_s_at,-0.0011067725023725362
H3N2,213738_s_at,-0.0011067725023725362
H3N2,202001_s_at,-0.0011067725023725362
H3N2,210045_at,-0.0011067725023725362
H3N2,217773_s_at,-0.0011067725023725362
H3N2,201007_at,-0.0011067725023725362
H3N2,201931_at,-0.0011067725023725362
H3N2,200818_at,-0.0011067725023725362
H3N2,207508_at,-0.0011067725023725362
H3N2,202961_s_at,-0.0011067725023725362
H3N2,202447_at,-0.0011067725023725362
H3N2,208714_at,-0.0011067725023725362
H3N2,218101_s_at,-0.0011067725023725362
H3N2,203032_s_at,-0.0011067725023725362
H3N2,202003_s_at,-0.0011067725023725362
H3N2,205355_at,-0.0011067725023725362
H3N2,208911_s_at,-0.0011067725023725362
H3N2,211752_s_at,-0.0011067725023725362
H3N2,221692_s_at,-0.0011067725023725362
H3N2,208764_s_at,-0.0011067725023725362
H3N2,219162_s_at,-0.0011067725023725362
H3N2,200078_s_at,-0.0011067725023725362
H3N2,200978_at,-0.0011067725023725362
H3N2,221550_at,-0.0011067725023725362
H3N2,209224_s_at,-0.0011067725023725362
H3N2,208972_s_at,-0.0011067725023725362
H3N2,215652_at,-0.0011067725023725362
H3N2,200789_at,-0.0011067725023725362
H3N2,203746_s_at,-0.0011067725023725362
H3N2,208746_x_at,-0.0011067725023725362
H3N2,209075_s_at,-0.0011067725023725362
H3N2,203647_s_at,-0.0011067725023725362
H3N2,208478_s_at,-0.0011067725023725362
H3N2,200883_at,-0.0011067725023725362
H3N2,212088_at,-0.0011067725023725362
H3N2,200979_at,-0.0011067725023725362
H3N2,215726_s_at,-0.0011067725023725362
H3N2,201119_s_at,-0.0011067725023725362
H3N2,200650_s_at,-0.0011067725023725362
H3N2,221437_s_at,-0.0011067725023725362
H3N2,202930_s_at,-0.0011067725023725362
H3N2,218160_at,-0.0011067725023725362
H3N2,200086_s_at,-0.0011067725023725362
H3N2,218323_at,-0.0011067725023725362
H3N2,202077_at,-0.0011067725023725362
H3N2,205412_at,-0.0011067725023725362
H3N2,212085_at,-0.0011067725023725362
H3N2,208717_at,-0.0011067725023725362
H3N2,218890_x_at,-0.0011067725023725362
H3N2,208909_at,-0.0011067725023725362
H3N2,211727_s_at,-0.0011067725023725362
H3N2,218398_at,-0.0011067725023725362
H3N2,212568_s_at,-0.0011067725023725362
H3N2,203067_at,-0.0011067725023725362
H3N2,213366_x_at,-0.0011067725023725362
H3N2,203606_at,-0.0011067725023725362
H3N2,208846_s_at,-0.0011067725023725362
H3N2,218316_at,-0.0011067725023725362
H3N2,201740_at,-0.0011067725023725362
H3N2,209303_at,-0.0011067725023725362
H3N2,202502_at,-0.0011067725023725362
H3N2,200925_at,-0.0011067725023725362
H3N2,218226_s_at,-0.0011067725023725362
H3N2,217960_s_at,-0.0011067725023725362
H3N2,211025_x_at,-0.0011067725023725362
H3N2,203658_at,-0.0011067725023725362
H3N2,203089_s_at,-0.0011067725023725362
H3N2,218200_s_at,-0.0011067725023725362
H3N2,201568_at,-0.0011067725023725362
H3N2,215171_s_at,-0.0011067725023725362
H3N2,212434_at,-0.0011067725023725362
H3N2,201600_at,-0.0011067725023725362
H3N2,218190_s_at,-0.0011067725023725362
H3N2,205530_at,-0.0011067725023725362
H3N2,201256_at,-0.0011067725023725362
H3N2,210149_s_at,-0.0011067725023725362
H3N2,202941_at,-0.0011067725023725362
H3N2,209095_at,-0.0011067725023725362
H3N2,204331_s_at,-0.0011067725023725362
H3N2,202110_at,-0.0011067725023725362
H3N2,200692_s_at,-0.0011067725023725362
H3N2,201512_s_at,-0.0011067725023725362
H3N2,203200_s_at,-0.0011067725023725362
H3N2,217874_at,-0.0011067725023725362
H3N2,203517_at,-0.0011067725023725362
H3N2,201754_at,-0.0011067725023725362
H3N2,211662_s_at,-0.0011067725023725362
H3N2,211971_s_at,-0.0011067725023725362
H3N2,201304_at,-0.0011067725023725362
H3N2,203621_at,-0.0011067725023725362
H3N2,201226_at,-0.0011067725023725362
H3N2,212894_at,-0.0011067725023725362
H3N2,215210_s_at,-0.0011067725023725362
H3N2,218357_s_at,-0.0011067725023725362
H3N2,219220_x_at,-0.0011067725023725362
H3N2,214306_at,-0.0011067725023725362
H3N2,205265_s_at,2.856215574299881e-4
H3N2,210461_s_at,2.856215574299881e-4
H3N2,205693_at,2.856215574299881e-4
H3N2,211453_s_at,2.856215574299881e-4
H3N2,201792_at,2.856215574299881e-4
H3N2,204497_at,2.856215574299881e-4
H3N2,216265_x_at,2.856215574299881e-4
H3N2,202587_s_at,2.856215574299881e-4
H3N2,206372_at,2.856215574299881e-4
H3N2,203861_s_at,2.856215574299881e-4
H3N2,217430_x_at,2.856215574299881e-4
H3N2,209522_s_at,2.856215574299881e-4
H3N2,216888_at,2.856215574299881e-4
H3N2,211577_s_at,2.856215574299881e-4
H3N2,205738_s_at,2.856215574299881e-4
H3N2,201540_at,2.856215574299881e-4
H3N2,204600_at,2.856215574299881e-4
H3N2,210036_s_at,2.856215574299881e-4
H3N2,209253_at,2.856215574299881e-4
H3N2,201852_x_at,2.856215574299881e-4
H3N2,202284_s_at,2.856215574299881e-4
H3N2,204083_s_at,2.856215574299881e-4
H3N2,202219_at,2.856215574299881e-4
H3N2,202566_s_at,2.856215574299881e-4
H3N2,213790_at,2.856215574299881e-4
H3N2,209212_s_at,2.856215574299881e-4
H3N2,201125_s_at,2.856215574299881e-4
H3N2,203085_s_at,2.856215574299881e-4
H3N2,205736_at,2.856215574299881e-4
H3N2,214121_x_at,2.856215574299881e-4
H3N2,204421_s_at,2.856215574299881e-4
H3N2,210632_s_at,2.856215574299881e-4
H3N2,208086_s_at,2.856215574299881e-4
H3N2,209904_at,2.856215574299881e-4
H3N2,209695_at,2.856215574299881e-4
H3N2,204261_s_at,2.856215574299881e-4
H3N2,207436_x_at,2.856215574299881e-4
H3N2,200884_at,2.856215574299881e-4
H3N2,213201_s_at,2.856215574299881e-4
H3N2,221232_s_at,2.856215574299881e-4
H3N2,210088_x_at,2.856215574299881e-4
H3N2,201169_s_at,2.856215574299881e-4
H3N2,215735_s_at,2.856215574299881e-4
H3N2,205766_at,2.856215574299881e-4
H3N2,214027_x_at,2.856215574299881e-4
H3N2,208890_s_at,2.856215574299881e-4
H3N2,212272_at,2.856215574299881e-4
H3N2,216331_at,2.856215574299881e-4
H3N2,205377_s_at,2.856215574299881e-4
H3N2,201438_at,2.856215574299881e-4
H3N2,204173_at,2.856215574299881e-4
H3N2,208792_s_at,2.856215574299881e-4
H3N2,206857_s_at,2.856215574299881e-4
H3N2,211966_at,2.856215574299881e-4
H3N2,200832_s_at,2.856215574299881e-4
H3N2,205451_at,2.856215574299881e-4
H3N2,205940_at,2.856215574299881e-4
H3N2,201445_at,2.856215574299881e-4
H3N2,209555_s_at,2.856215574299881e-4
H3N2,202387_at,2.856215574299881e-4
H3N2,209156_s_at,2.856215574299881e-4
H3N2,207390_s_at,2.856215574299881e-4
H3N2,214953_s_at,2.856215574299881e-4
H3N2,204763_s_at,2.856215574299881e-4
H3N2,205441_at,2.856215574299881e-4
H3N2,210519_s_at,2.856215574299881e-4
H3N2,202455_at,2.856215574299881e-4
H3N2,217419_x_at,2.856215574299881e-4
H3N2,202555_s_at,2.856215574299881e-4
H3N2,214404_x_at,2.856215574299881e-4
H3N2,210095_s_at,2.856215574299881e-4
H3N2,204364_s_at,2.856215574299881e-4
H3N2,204281_at,2.856215574299881e-4
H3N2,219942_at,2.856215574299881e-4
H3N2,202812_at,2.856215574299881e-4
H3N2,213506_at,0.011495561099054806
H3N2,203574_at,0.011495561099054806
H3N2,212501_at,0.011495561099054806
H3N2,202643_s_at,0.011495561099054806
H3N2,207176_s_at,0.011495561099054806
H3N2,204440_at,0.011495561099054806
H3N2,204748_at,0.011495561099054806
H3N2,204141_at,0.011495561099054806
H3N2,204715_at,0.011495561099054806
H3N2,202081_at,0.011495561099054806
H3N2,203821_at,0.011495561099054806
H3N2,215990_s_at,0.011495561099054806
H3N2,208960_s_at,0.011495561099054806
H3N2,210512_s_at,0.011495561099054806
H3N2,217738_at,0.011495561099054806
H3N2,221840_at,0.011495561099054806
H3N2,218943_s_at,0.011495561099054806
H3N2,202498_s_at,0.011495561099054806
H3N2,203045_at,0.011495561099054806
H3N2,36711_at,0.011495561099054806
H3N2,204621_s_at,0.011495561099054806
H3N2,212561_at,0.011495561099054806
H3N2,211924_s_at,0.011495561099054806
H3N2,201235_s_at,0.011495561099054806
H3N2,201502_s_at,0.011495561099054806
H3N2,201739_at,0.011495561099054806
H3N2,216857_at,0.011495561099054806
H3N2,212225_at,0.011495561099054806
H3N2,203313_s_at,0.011495561099054806
H3N2,212099_at,0.011495561099054806
H3N2,211302_s_at,0.011495561099054806
H3N2,208370_s_at,0.011495561099054806
H3N2,209795_at,0.011495561099054806
H3N2,208296_x_at,0.011495561099054806
H3N2,209038_s_at,0.011495561099054806
H3N2,211839_s_at,0.011495561099054806
H3N2,210538_s_at,0.011495561099054806
H3N2,219500_at,0.011495561099054806
H3N2,209774_x_at,0.011495561099054806
H3N2,205548_s_at,0.011495561099054806
H3N2,219209_at,0.011495561099054806
H3N2,221484_at,0.011495561099054806
H3N2,204794_at,0.011495561099054806
H3N2,209185_s_at,0.011495561099054806
H3N2,218880_at,0.011495561099054806
H3N2,205419_at,0.011495561099054806
H3N2,212665_at,0.011495561099054806
H3N2,201041_s_at,0.011495561099054806
H3N2,213112_s_at,0.011495561099054806
H3N2,213006_at,0.011495561099054806
H3N2,209959_at,0.011495561099054806
H3N2,203470_s_at,0.011495561099054806
H3N2,203725_at,0.011495561099054806
H3N2,1405_i_at,0.011495561099054806
H3N2,208078_s_at,0.011495561099054806
H3N2,210663_s_at,0.011495561099054806
H3N2,202464_s_at,0.011495561099054806
H3N2,216598_s_at,0.011495561099054806
H3N2,218647_s_at,0.011495561099054806
H3N2,216627_s_at,0.011495561099054806
H3N2,205027_s_at,0.011495561099054806
H3N2,200796_s_at,0.011495561099054806
H3N2,202241_at,0.011495561099054806
H3N2,218627_at,0.011495561099054806
H3N2,219522_at,0.011495561099054806
H3N2,209544_at,0.011495561099054806
H3N2,204614_at,0.011495561099054806
H3N2,210163_at,0.011495561099054806
H3N2,216841_s_at,0.011495561099054806
H3N2,202393_s_at,0.011495561099054806
H3N2,212226_s_at,0.011495561099054806
H3N2,213931_at,0.011495561099054806
H3N2,203543_s_at,0.011495561099054806
H3N2,218611_at,0.011495561099054806
H3N2,209451_at,0.011495561099054806
H3N2,203810_at,0.011495561099054806
H3N2,204103_at,0.011495561099054806
H3N2,203243_s_at,0.011495561099054806
H3N2,205207_at,0.011495561099054806
H3N2,200920_s_at,0.011495561099054806
H3N2,213450_s_at,0.011495561099054806
H3N2,214359_s_at,0.005799638038093424
H3N2,204126_s_at,0.005799638038093424
H3N2,208766_s_at,0.005799638038093424
H3N2,202858_at,0.005799638038093424
H3N2,222034_at,0.005799638038093424
H3N2,205644_s_at,0.005799638038093424
H3N2,205895_s_at,0.005799638038093424
H3N2,202246_s_at,0.005799638038093424
H3N2,200684_s_at,0.005799638038093424
H3N2,211542_x_at,0.005799638038093424
H3N2,208975_s_at,0.005799638038093424
H3N2,200792_at,0.005799638038093424
H3N2,200030_s_at,0.005799638038093424
H3N2,200875_s_at,0.005799638038093424
H3N2,202854_at,0.005799638038093424
H3N2,213588_x_at,0.005799638038093424
H3N2,208152_s_at,0.005799638038093424
H3N2,210983_s_at,0.005799638038093424
H3N2,203663_s_at,0.005799638038093424
H3N2,202199_s_at,0.005799638038093424
H3N2,206158_s_at,0.005799638038093424
H3N2,208852_s_at,0.005799638038093424
H3N2,211623_s_at,0.005799638038093424
H3N2,203396_at,0.005799638038093424
H3N2,209104_s_at,0.005799638038093424
H3N2,201629_s_at,0.005799638038093424
H3N2,203023_at,0.005799638038093424
H3N2,201477_s_at,0.005799638038093424
H3N2,201400_at,0.005799638038093424
H3N2,200910_at,0.005799638038093424
H3N2,200806_s_at,0.005799638038093424
H3N2,213226_at,0.005799638038093424
H3N2,200812_at,0.005799638038093424
H3N2,200052_s_at,0.005799638038093424
H3N2,202146_at,0.005799638038093424
H3N2,203259_s_at,0.005799638038093424
H3N2,212627_s_at,0.005799638038093424
H3N2,214422_at,0.005799638038093424
H3N2,204744_s_at,0.005799638038093424
H3N2,209609_s_at,0.005799638038093424
H3N2,201652_at,0.005799638038093424
H3N2,200022_at,0.005799638038093424
H3N2,202442_at,0.005799638038093424
H3N2,212019_at,0.005799638038093424
H3N2,201833_at,0.005799638038093424
H3N2,201066_at,0.005799638038093424
H3N2,217850_at,0.005799638038093424
H3N2,209143_s_at,0.005799638038093424
H3N2,200060_s_at,0.005799638038093424
H3N2,202107_s_at,0.005799638038093424
H3N2,200751_s_at,0.005799638038093424
H3N2,208805_at,0.005799638038093424
H3N2,216855_s_at,0.005799638038093424
H3N2,217408_at,0.005799638038093424
H3N2,208985_s_at,0.005799638038093424
H3N2,214214_s_at,0.005799638038093424
H3N2,200028_s_at,0.005799638038093424
H3N2,204853_at,0.005799638038093424
H3N2,201573_s_at,0.005799638038093424
H3N2,200627_at,0.005799638038093424
H3N2,201072_s_at,0.005799638038093424
H3N2,208896_at,0.005799638038093424
H3N2,222036_s_at,0.005799638038093424
H3N2,201600_at,0.005799638038093424
H3N2,204023_at,0.005799638038093424
H3N2,217466_x_at,0.005799638038093424
H3N2,201456_s_at,0.005799638038093424
H3N2,201385_at,0.005799638038093424
H3N2,201317_s_at,0.005799638038093424
H3N2,200034_s_at,0.005799638038093424
H3N2,206621_s_at,0.005799638038093424
H3N2,200043_at,0.005799638038093424
H3N2,200753_x_at,0.005799638038093424
H3N2,206055_s_at,0.005799638038093424
H3N2,209449_at,0.005799638038093424
H3N2,216088_s_at,0.005799638038093424
H3N2,221264_s_at,0.005799638038093424
H3N2,200877_at,0.005799638038093424
H3N2,221691_x_at,0.005799638038093424
H3N2,204252_at,0.005799638038093424
H3N2,201923_at,0.005799638038093424
H3N2,200658_s_at,0.005799638038093424
H3N2,215780_s_at,0.005799638038093424
H3N2,201143_s_at,0.005799638038093424
H3N2,201512_s_at,0.005799638038093424
H3N2,200749_at,0.005799638038093424
H3N2,200024_at,0.005799638038093424
H3N2,201873_s_at,0.005799638038093424
H3N2,200934_at,0.005799638038093424
H3N2,201088_at,0.005799638038093424
H3N2,208692_at,0.005799638038093424
H3N2,210180_s_at,0.005799638038093424
H3N2,214167_s_at,0.005799638038093424
H3N2,201517_at,0.005799638038093424
H3N2,205292_s_at,0.005799638038093424
H3N2,201177_s_at,0.005799638038093424
H3N2,202077_at,0.005799638038093424
H3N2,208828_at,0.005799638038093424
H3N2,222011_s_at,0.005799638038093424
H3N2,212519_at,0.005799638038093424
H3N2,211929_at,0.005799638038093424
H3N2,221480_at,0.005799638038093424
H3N2,201018_at,0.005799638038093424
H3N2,201472_at,0.005799638038093424
H3N2,208754_s_at,0.005799638038093424
H3N2,212426_s_at,0.005799638038093424
H3N2,201503_at,0.005799638038093424
H3N2,221919_at,0.005799638038093424
H3N2,208775_at,0.005799638038093424
H3N2,212160_at,0.005799638038093424
H3N2,202591_s_at,0.005799638038093424
H3N2,202412_s_at,0.005799638038093424
H3N2,211784_s_at,0.005799638038093424
H3N2,203401_at,0.005799638038093424
H3N2,201129_at,0.005799638038093424
H3N2,201699_at,0.005799638038093424
H3N2,208673_s_at,0.005799638038093424
H3N2,200004_at,0.005799638038093424
H3N2,217833_at,0.005799638038093424
H3N2,200037_s_at,0.005799638038093424
H3N2,201619_at,0.005799638038093424
H3N2,201435_s_at,0.005799638038093424
H3N2,208956_x_at,0.005799638038093424
H3N2,204043_at,0.015163723593987238
H3N2,206907_at,0.015163723593987238
H3N2,217399_s_at,0.015163723593987238
H3N2,202587_s_at,0.015163723593987238
H3N2,202017_at,0.015163723593987238
H3N2,202426_s_at,0.015163723593987238
H3N2,221582_at,0.015163723593987238
H3N2,202014_at,0.015163723593987238
H3N2,205290_s_at,0.015163723593987238
H3N2,203786_s_at,0.015163723593987238
H3N2,205293_x_at,0.015163723593987238
H3N2,213780_at,0.015163723593987238
H3N2,211195_s_at,0.015163723593987238
H3N2,215891_s_at,0.015163723593987238
H3N2,218424_s_at,0.015163723593987238
H3N2,203455_s_at,0.015163723593987238
H3N2,214953_s_at,0.015163723593987238
H3N2,203085_s_at,0.015163723593987238
H3N2,209230_s_at,0.015163723593987238
H3N2,209644_x_at,0.015163723593987238
H3N2,208223_s_at,0.015163723593987238
H3N2,219475_at,0.015163723593987238
H3N2,211905_s_at,0.015163723593987238
H3N2,207530_s_at,0.015163723593987238
H3N2,204255_s_at,0.015163723593987238
H3N2,202284_s_at,0.015163723593987238
H3N2,210001_s_at,0.015163723593987238
H3N2,201835_s_at,0.015163723593987238
H3N2,205266_at,0.015163723593987238
H3N2,204958_at,0.015163723593987238
H3N2,219155_at,0.015163723593987238
H3N2,212236_x_at,0.015163723593987238
H3N2,211965_at,0.015163723593987238
H3N2,212347_x_at,0.015163723593987238
H3N2,208200_at,0.015163723593987238
H3N2,206166_s_at,0.015163723593987238
H3N2,203665_at,0.015163723593987238
H3N2,200766_at,0.015163723593987238
H3N2,215464_s_at,0.015163723593987238
H3N2,201030_x_at,0.015163723593987238
H3N2,209849_s_at,0.015163723593987238
H3N2,209050_s_at,0.015163723593987238
H3N2,218581_at,0.015163723593987238
H3N2,213377_x_at,0.015163723593987238
H3N2,209398_at,0.015163723593987238
H3N2,216905_s_at,0.015163723593987238
H3N2,213466_at,0.015163723593987238
H3N2,203499_at,0.015163723593987238
H3N2,201287_s_at,0.015163723593987238
H3N2,209459_s_at,0.015163723593987238
H3N2,201008_s_at,0.015163723593987238
H3N2,202814_s_at,0.015163723593987238
H3N2,209325_s_at,0.015163723593987238
H3N2,206125_s_at,0.015163723593987238
H3N2,210547_x_at,-0.012013895175389828
H3N2,210139_s_at,-0.012013895175389828
H3N2,221729_at,-0.012013895175389828
H3N2,201667_at,-0.012013895175389828
H3N2,211230_s_at,-0.012013895175389828
H3N2,206248_at,-0.012013895175389828
H3N2,203329_at,-0.012013895175389828
H3N2,212486_s_at,-0.012013895175389828
H3N2,216747_at,-0.012013895175389828
H3N2,202403_s_at,-0.012013895175389828
H3N2,204320_at,-0.012013895175389828
H3N2,213258_at,-0.012013895175389828
H3N2,202158_s_at,-0.012013895175389828
H3N2,209750_at,-0.012013895175389828
H3N2,210427_x_at,-0.012013895175389828
H3N2,204731_at,-0.012013895175389828
H3N2,218284_at,-0.012013895175389828
H3N2,207334_s_at,-0.012013895175389828
H3N2,214814_at,-0.012013895175389828
H3N2,202804_at,-0.012013895175389828
H3N2,212609_s_at,-0.012013895175389828
H3N2,210756_s_at,-0.012013895175389828
H3N2,217208_s_at,-0.012013895175389828
H3N2,211541_s_at,-0.012013895175389828
H3N2,205505_at,-0.012013895175389828
H3N2,201753_s_at,-0.012013895175389828
H3N2,208920_at,-0.012013895175389828
H3N2,212226_s_at,-0.012013895175389828
H3N2,213370_s_at,-0.012013895175389828
H3N2,203263_s_at,-0.012013895175389828
H3N2,204037_at,-0.012013895175389828
H3N2,218534_s_at,-0.012013895175389828
H3N2,204054_at,-0.012013895175389828
H3N2,200771_at,-0.012013895175389828
H3N2,212930_at,-0.012013895175389828
H3N2,211137_s_at,-0.012013895175389828
H3N2,203243_s_at,-0.012013895175389828
H3N2,212530_at,-0.012013895175389828
H3N2,212859_x_at,-0.012013895175389828
H3N2,210653_s_at,-0.012013895175389828
H3N2,209112_at,-0.012013895175389828
H3N2,202743_at,-0.012013895175389828
H3N2,217951_s_at,-0.012013895175389828
H3N2,213304_at,-0.012013895175389828
H3N2,216321_s_at,-0.012013895175389828
H3N2,208859_s_at,-0.012013895175389828
H3N2,208900_s_at,0.013200959954255
H3N2,209936_at,0.013200959954255
H3N2,202082_s_at,0.013200959954255
H3N2,215819_s_at,0.013200959954255
H3N2,396_f_at,0.013200959954255
H3N2,213274_s_at,0.013200959954255
H3N2,210655_s_at,0.013200959954255
H3N2,220807_at,0.013200959954255
H3N2,207042_at,0.013200959954255
H3N2,209890_at,0.013200959954255
H3N2,201039_s_at,0.013200959954255
H3N2,40093_at,0.013200959954255
H3N2,214407_x_at,0.013200959954255
H3N2,205967_at,0.013200959954255
H3N2,210504_at,0.013200959954255
H3N2,204467_s_at,0.013200959954255
H3N2,208416_s_at,0.013200959954255
H3N2,203192_at,0.013200959954255
H3N2,204144_s_at,0.013200959954255
H3N2,221063_x_at,0.013200959954255
H3N2,221478_at,0.013200959954255
H3N2,207854_at,0.013200959954255
H3N2,635_s_at,0.013200959954255
H3N2,202201_at,0.013200959954255
H3N2,215819_s_at,0.013200959954255
H3N2,210746_s_at,0.013200959954255
H3N2,212430_at,0.013200959954255
H3N2,221748_s_at,0.013200959954255
H3N2,207793_s_at,0.013200959954255
H3N2,206834_at,0.013200959954255
