TEAM	TIME	CHALLENGE	GENESYMBOL	Pathway
SunilKumar	TIME24	SC2	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	MXD1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
TXsolo	TIME24	SC2	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
Espoir	TIME24	SC2	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
SunilKumar	TIME24	SC2	EMR1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	GP1BA	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	IL10	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	IL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CSF3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	OPRK1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CMKLR1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CCL22	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	TACR3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	TACR3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	IRF7	HALLMARK_INFLAMMATORY_RESPONSE
FluAttack	TIME24	SC2	IRF7	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	TAPBP	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	GPC3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	GPC3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	RIPK2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	SLC4A4	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CXCL11	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CCRL2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CCRL2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CCRL2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	ITGB8	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	PVR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	ICOSLG	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	APLNR	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	OSM	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CCL2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	EDN1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	EDN1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	SPHK1	HALLMARK_INFLAMMATORY_RESPONSE
Espoir	TIME24	SC2	RTP4	HALLMARK_INFLAMMATORY_RESPONSE
SunilKumar	TIME24	SC2	CLEC5A	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CLEC5A	HALLMARK_INFLAMMATORY_RESPONSE
SSN_Dream_Team	TIME24	SC2	CLEC5A	HALLMARK_INFLAMMATORY_RESPONSE
TXsolo	TIME24	SC2	NOD2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	TNFSF15	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC2	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CCL24	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC2	CD40	HALLMARK_INFLAMMATORY_RESPONSE
Aganita	TIME24	SC3	TIMP1	HALLMARK_INFLAMMATORY_RESPONSE
Aganita	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
Aganita	TIME24	SC3	NOD2	HALLMARK_INFLAMMATORY_RESPONSE
Aganita	TIME24	SC3	HIF1A	HALLMARK_INFLAMMATORY_RESPONSE
Aganita	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
Aganita	TIME24	SC3	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	ABCA1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	ADM	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	ADORA2B	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	AXL	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CALCRL	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CCL2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CCRL2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CD14	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CD40	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CLEC5A	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CSF3R	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	EDN1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	EMR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	FFAR2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	GNA15	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	HRH1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	IFITM1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	IL18R1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	IL18RAP	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	IRF7	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	ITGB3	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	ITGB8	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	KCNJ2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	MMP14	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	MSR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	NAMPT	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	NLRP3	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	PLAUR	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	SPHK1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	STAB1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	TIMP1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	TLR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	TNFAIP6	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	TNFSF9	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	BEST1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	CHST2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	EBI3	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	FPR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	FZD5	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	GP1BA	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	IL10	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	IL15RA	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	IL1B	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	LAMP3	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	LPAR1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	MARCO	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	RGS16	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	RIPK2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	SCARF1	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	SCN1B	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	SLC31A2	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	SLC4A4	HALLMARK_INFLAMMATORY_RESPONSE
Shosty	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	HIF1A	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	HIF1A	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	HIF1A	HALLMARK_INFLAMMATORY_RESPONSE
SSN_Dream_Team	TIME24	SC3	TIMP1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	TIMP1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	TIMP1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	TIMP1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	LDLR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	LDLR	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	LY6E	HALLMARK_INFLAMMATORY_RESPONSE
Neo_Naoned	TIME24	SC3	LY6E	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	IRF1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	SERPINE1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	SERPINE1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	SERPINE1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	SERPINE1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	SERPINE1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFSF10	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	ADM	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ADM	HALLMARK_INFLAMMATORY_RESPONSE
SSN_Dream_Team	TIME24	SC3	ADM	HALLMARK_INFLAMMATORY_RESPONSE
SSN_Dream_Team	TIME24	SC3	ADM	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	RGS1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TNFRSF1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CX3CL1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	HBEGF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL9	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CHST2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	SLC31A2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	F3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	F3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CXCL10	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ITGB3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ITGB3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ITGB3	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	ITGB3	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	TLR2	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	IL1B	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	IL1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LIF	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	LCP2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	CCL20	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	SCN1B	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	SCN1B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	AQP9	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	LAMP3	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	HRH1	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	OSMR	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ADORA2B	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ADORA2B	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ADORA2B	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	ADORA2B	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL15	HALLMARK_INFLAMMATORY_RESPONSE
SSN_Dream_Team	TIME24	SC3	TNFAIP6	HALLMARK_INFLAMMATORY_RESPONSE
burkhajo	TIME24	SC3	TNFAIP6	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	FZD5	HALLMARK_INFLAMMATORY_RESPONSE
cwruPatho	TIME24	SC3	P2RY2	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
JayHawks	TIME24	SC3	IL18	HALLMARK_INFLAMMATORY_RESPONSE
